track_id,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
57q6BgYP4gN6hPQViCB3um,140133,0.655,0.869,-4.342,0.212,0.141,2.32e-05,0.312,0.0818,135.809
3oHkMCVJyOcjg5FhfLc2Rq,315773,0.428,0.754,-6.416,0.179,0.3,0.0,0.136,0.394,125.948
52eYVUkFTOVozbVFIaFrnV,208373,0.512,0.783,-4.013,0.269,0.139,0.0,0.0831,0.33,69.88
1AqemxWsT0iGg5Lvkm16Bt,192973,0.798,0.412,-9.305,0.36,0.443,7.43e-05,0.219,0.304,135.959
7ycWLEP1GsNjVvcjawXz3z,205040,0.854,0.569,-8.151,0.106,0.0609,0.0816,0.1,0.294,80.015
1wGYcpJZ59rePkNu4zHmLu,162373,0.514,0.403,-11.101,0.128,0.897,0.051,0.136,0.463,127.818
6ImrWnhjEOw5re3cGLMIHJ,167813,0.433,0.85,-5.79,0.416,0.325,0.0,0.356,0.58,159.956
5N521RK66Z1FP0Oz6B4OlT,213573,0.852,0.632,-8.08,0.43,0.606,0.0,0.142,0.715,140.489
6MmtDonkpvSoRx9ACwrGDu,216080,0.57,0.398,-9.372,0.114,0.522,0.0,0.113,0.437,126.485
5TX0mfUkpGlU6j2xa00ERx,155893,0.91,0.477,-5.259,0.418,0.121,0.0,0.305,0.313,145.994
0qp8MuZNKelOGTK2HPlXBA,183120,0.302,0.669,-9.404,0.238,0.275,3.58e-05,0.369,0.127,164.8
1r33iukEx0COYuBzyXPmPP,242747,0.584,0.546,-9.321,0.0762,0.444,0.0,0.355,0.355,136.335
1dzwFgBlZNxt28aQOinNGn,314653,0.478,0.326,-10.992,0.0693,0.468,0.000221,0.323,0.338,137.04
0ssVSd3juASNuehS9LWMFW,162987,0.695,0.596,-7.685,0.247,0.478,0.0,0.133,0.265,75.997
2MF4HtZHBoUliOi9nOAbS0,262360,0.593,0.37,-11.674,0.397,0.832,0.0,0.108,0.312,135.391
34BMAuAAB1Eh8TvYWLbMHD,191200,0.575,0.776,-6.526,0.176,0.127,0.0,0.348,0.339,76.114
2ioVOy4F66Vp2GNEOPUN36,227427,0.7,0.584,-9.351,0.304,0.306,0.0,0.0963,0.521,136.103
1eoJUx8vvEiPDfk43C1n7L,218547,0.463,0.522,-10.372,0.0763,0.114,0.314,0.952,0.0868,113.903
6j4udLsyj3q5UZUv3zkkX9,238307,0.569,0.254,-15.085,0.0784,0.19,0.143,0.0995,0.0347,120.074
4IuGyiFXT3uNSwiHVswOHE,238053,0.653,0.71,-8.444,0.0552,0.332,0.0,0.159,0.408,122.047
4bX8kOF6DMl3KAZJJY8eGP,105827,0.604,0.451,-13.063,0.379,0.0667,0.000552,0.976,0.414,103.877
1J2TXeQtJasKzFWIyiFNd7,126960,0.48,0.718,-5.991,0.111,0.0114,0.0,0.0535,0.0576,208.002
6kW1T715B5bwH7YZxT1BMI,255253,0.894,0.592,-7.144,0.0466,0.426,0.0016,0.0634,0.526,120.02
3nUzLfcuq7oXW0OsBAuCVP,323960,0.288,0.796,-5.298,0.154,0.303,0.0,0.243,0.567,73.107
7MTy5lZTVP7tQvzSps0C5l,241133,0.412,0.391,-9.548,0.226,0.535,0.0,0.383,0.301,76.581
36D29kRoSw04hnFUTPlO9i,222333,0.642,0.557,-15.121,0.0857,0.0514,0.775,0.145,0.521,130.015
3QMhEsjvG0cpHcvJJCkrV2,303000,0.694,0.64,-8.681,0.343,0.0162,3.11e-06,0.214,0.356,149.946
05OPepeS7vhvIflS405oqp,176907,0.67,0.5,-11.725,0.327,0.0152,0.0,0.125,0.391,92.914
7D8pEJ8XvSXk2fNpDz29xW,199467,0.466,0.444,-10.584,0.0949,0.108,0.636,0.159,0.115,100.761
377JFI9V7sszZerqCno65V,233400,0.775,0.629,-6.797,0.274,0.00311,0.0,0.239,0.197,116.491
6mMDGcSAMM5ACzdklZJpXV,136773,0.717,0.499,-16.828,0.221,0.787,0.0144,0.0858,0.29,120.008
2JIGx5xnbOVpF0a7FPZJFW,260987,0.395,0.662,-8.682,0.2,0.0102,0.0,0.342,0.33,149.735
1mBdmjLM7Rh3M7x4xch8po,280173,0.324,0.888,-8.5,0.595,0.192,0.0,0.164,0.0872,170.751
0DknII9CrtEehLjFpO4c2R,223053,0.9,0.778,-4.471,0.158,0.0914,0.0,0.145,0.181,115.003
2HqZ24AJPM11qF5bmkLPga,218587,0.756,0.685,-4.206,0.123,0.0363,0.0,0.286,0.157,116.614
3C3NcdzgSR7d3T08nQArH8,71627,0.416,0.274,-17.702,0.338,0.914,0.0,0.383,0.549,96.519
6efiFGQuwOcJcKBSzNwhtR,209933,0.486,0.389,-10.765,0.31,0.796,0.0,0.146,0.389,93.96
0XjEpVmNN4yX2BSPVMV2GN,259387,0.489,0.517,-9.334,0.186,0.86,0.0,0.109,0.377,83.384
1bohgydMhOtl6ctpwa5nDB,185240,0.317,0.373,-9.648,0.0322,0.339,0.0,0.14,0.297,89.404
6t8o7ixMZP1JXa0YkXRuio,212867,0.617,0.525,-10.426,0.121,0.556,1.2e-06,0.135,0.375,135.857
4NFbgFSI3FmS0zlbvtRdv6,221040,0.51,0.46,-9.029,0.231,0.625,0.0,0.102,0.322,128.485
3WY0weDaG2IHLloobhLkiD,188160,0.517,0.674,-8.134,0.22,0.131,0.0,0.203,0.876,134.923
73lVqmDBIUb5T1TswcmcKT,174333,0.416,0.598,-8.216,0.18,0.168,0.0,0.61,0.355,123.823
1mi3F9Mc7U7aonWmsjNPog,108693,0.574,0.0957,-19.221,0.0516,0.947,8.49e-05,0.105,0.552,106.869
6eYliPeuqIy0kxc2OknV8K,257573,0.402,0.463,-10.209,0.0463,0.621,0.000229,0.107,0.117,130.42
6Spapxd5fD5wbTKUfntivA,269853,0.643,0.45,-11.078,0.155,0.391,4.63e-05,0.592,0.777,149.849
6Nizh978x4cQvEeK92gU5b,195187,0.408,0.312,-10.424,0.046,0.572,0.0,0.0847,0.257,59.85
00Md5izO4UQme3QtSiiZ80,156467,0.363,0.466,-8.161,0.0831,0.0677,1.11e-05,0.224,0.339,84.24
3ClMD6Ne7T6UMdfTeQjpnM,257987,0.663,0.408,-9.591,0.362,0.884,0.000721,0.137,0.326,89.129
1wKwQdV3A1rllcQfWLzZdZ,105933,0.425,0.062,-17.04,0.0398,0.963,0.00356,0.162,0.18,135.554
1F8VALoA8PxpDDZhHPORD2,168053,0.297,0.128,-16.271,0.047,0.976,6.84e-06,0.0907,0.158,75.105
5BlzizWuEwIkNNMhhhiiOq,100387,0.526,0.476,-11.203,0.442,0.787,5.99e-06,0.104,0.276,147.732
6ZUVJrF5hGfdFYNAvgRCwm,270067,0.274,0.357,-11.231,0.043,0.501,1.06e-05,0.359,0.289,82.033
7xidVAKDiDTLtWI0fT3Xtu,196320,0.447,0.279,-11.514,0.0365,0.797,0.0,0.139,0.215,109.31
2R04DTjM4B12c4pTsviEg9,205787,0.486,0.697,-8.562,0.374,0.0309,1.2e-06,0.102,0.323,93.809
1gftJ3Unmbddv6w5tmdTge,170720,0.616,0.277,-10.785,0.0395,0.885,1.77e-06,0.131,0.459,112.367
2p5QtNGyfnT5MhQex3WOte,206013,0.555,0.42,-8.954,0.0919,0.532,0.0,0.123,0.423,112.972
5wsHLrhch5EIS6nsgld6y2,212840,0.588,0.475,-10.462,0.207,0.642,2.09e-06,0.123,0.485,135.592
1hqjVx6sZfQSp7QcMjCuZR,163640,0.763,0.436,-10.44,0.124,0.442,0.0,0.111,0.298,113.679
4o3BlVXqXEQaP5h1Ds0xfy,154893,0.497,0.246,-14.216,0.0438,0.867,2.94e-05,0.109,0.2,113.213
423NhOTzoqgeaIJbrUzSoo,222600,0.575,0.443,-11.626,0.28,0.756,0.0,0.109,0.658,113.862
20aFFCP7UcwViYhgkRTOg5,272547,0.613,0.505,-10.669,0.252,0.437,0.0,0.182,0.728,149.788
4eYG3dbR174o9ZGgYTMdNY,138960,0.623,0.555,-9.483,0.355,0.374,0.0,0.126,0.567,169.901
0t2q2c43AATY4z1GI883Be,196000,0.401,0.485,-10.787,0.216,0.831,0.000292,0.0907,0.54,169.949
76u71tQ2GALnwY0VJyOu83,105533,0.394,0.67,-7.567,0.277,0.867,0.000225,0.401,0.246,82.854
4dwNcnCoPnz1x83AWu1kAa,256253,0.422,0.369,-9.998,0.0303,0.898,0.0258,0.134,0.151,145.006
4mL59LVbKgOpEACxraGYdr,236160,0.649,0.791,-6.013,0.193,0.104,1.97e-06,0.108,0.811,128.023
2nvmHk4JnsZ94mygliLsou,178920,0.478,0.643,-7.62,0.215,0.376,1.25e-05,0.179,0.239,117.299
1DlMzdRaFpIABvx07jCgvQ,348693,0.76,0.873,-6.972,0.0403,0.000108,0.0,0.0898,0.561,119.992
63LJjsJuqZgQyYibMXn9ku,262627,0.467,0.517,-9.073,0.104,0.552,0.0741,0.111,0.322,169.907
2pg2TiYo9Rb8KeB5JjP7jS,276960,0.741,0.61,-7.34,0.0511,0.316,0.0,0.534,0.72,125.99
0PYmO55JPwEWgtyJbkN6mq,279453,0.452,0.552,-10.28,0.142,0.721,0.0,0.257,0.522,74.305
1LJdXxqYLqC1hP7dqawFBS,65787,0.643,0.362,-13.487,0.249,0.656,7.65e-05,0.122,0.761,149.978
7tX9wItFwaTPCuVBneLrHs,219520,0.37,0.7,-7.631,0.0739,0.185,0.00258,0.309,0.133,140.847
0WXct4PcELq8Jh1R4Yhw4W,270547,0.48,0.309,-10.238,0.225,0.874,1.28e-06,0.101,0.131,99.136
5myRfsc4luoaoV1r72m1LT,319533,0.471,0.506,-7.652,0.034,0.404,0.00426,0.669,0.08,127.962
2ojmwHSbnnAokGyYfisXDl,119667,0.394,0.353,-8.442,0.0394,0.943,0.0797,0.173,0.245,63.789
6bPX2O1L9QAlvUaindaEFL,350587,0.356,0.375,-10.549,0.0539,0.281,0.0138,0.111,0.0871,93.046
63OzpVdDGsUJnNqN6q5O3z,466280,0.465,0.479,-10.032,0.092,0.283,0.016,0.106,0.136,121.501
6NUW99yrBN833ABDjII55W,127560,0.411,0.752,-6.585,0.281,0.677,1.88e-05,0.195,0.288,105.874
01RDEYV52M6CFv9xqgl0D7,189160,0.323,0.105,-12.183,0.0402,0.978,0.00103,0.107,0.308,75.237
6QbM2D1CI7cbt6c8G1d3EL,147360,0.593,0.485,-9.593,0.202,0.353,6.96e-06,0.154,0.198,165.866
5mymZaPY1A5x7or2TB7TJ3,230480,0.712,0.366,-9.302,0.0884,0.305,0.0,0.0896,0.157,113.234
4PdxJc9J12zF8cFgdH5tik,213760,0.298,0.359,-8.142,0.0345,0.911,0.000675,0.102,0.0397,93.906
0ShtJHFyIDql6ZbbhJwf6Q,216093,0.52,0.388,-12.402,0.435,0.0883,0.0,0.104,0.395,107.644
36DHxTW2xdr9GG15T9oK9L,165199,0.716,0.522,-6.834,0.0582,0.166,6.5e-05,0.113,0.224,76.993
5RubKOuDoPn5Kj5TLVxSxY,130014,0.811,0.637,-4.835,0.0591,0.234,0.000572,0.118,0.471,92.025
0tjZv2hChdHZCW1zFXpy1J,162151,0.86,0.725,-6.7,0.249,0.0464,9.1e-05,0.0994,0.375,145.001
0Lsis3LB0XAK6XlTHXaJk2,213609,0.762,0.861,-4.075,0.0652,0.139,1.08e-06,0.0956,0.588,133.037
2XIc1pqjXV3Cr2BQUGNBck,203201,0.856,0.618,-4.892,0.286,0.0303,0.0,0.0866,0.391,81.993
23XjN1s3DZC8Q9ZwuorYY4,139576,0.763,0.597,-5.054,0.0416,0.158,1.83e-05,0.111,0.194,126.054
5fROvzNghPid8mbKNDYvpJ,191526,0.688,0.881,-4.889,0.0474,0.0947,0.0,0.0804,0.677,123.013
26QApq0cuO9brJigr0C0W4,217769,0.584,0.411,-7.147,0.0838,0.869,4.47e-05,0.0955,0.412,169.934
26w9NTiE9NGjW1ZvIOd1So,156430,0.883,0.6,-7.188,0.37,0.114,7.94e-06,0.0931,0.691,113.903
67ACYA3UI6QMNtHX6b34wX,162299,0.643,0.727,-5.506,0.0389,0.0439,0.0,0.123,0.295,90.019
4MzXwWMhyBbmu6hOcLVD49,205090,0.731,0.573,-10.059,0.0544,0.401,5.22e-05,0.113,0.145,109.928
09WAnxdBuebQopKhJT3oZS,157673,0.43,0.412,-5.372,0.0281,0.2,0.0,0.324,0.0508,90.872
5jZ32WOU7sqzDYbzINwMUk,163053,0.612,0.561,-6.054,0.0851,0.0601,0.0,0.145,0.393,191.911
3KJ3opyV29269SXkPrc19l,151506,0.636,0.656,-5.542,0.0676,0.451,7.97e-06,0.287,0.439,171.918
7kjEqI6eZ7YlFrGhxixnlN,221187,0.693,0.549,-6.098,0.0577,0.505,4.73e-05,0.324,0.473,139.988
2Iv6YBslkxslMJQsxshZh5,199720,0.764,0.523,-7.371,0.0406,0.777,0.0,0.352,0.962,118.671
1zaDh3qaGSeSmulNyWlUxm,143240,0.869,0.727,-7.397,0.123,0.0589,0.00991,0.107,0.92,147.967
4EJHKSnHENfjOxXWryyNtL,183520,0.865,0.5,-10.805,0.0861,0.0122,7.73e-05,0.098,0.317,92.976
0FktnzDqjClqU6iqOZVEs2,178000,0.712,0.599,-6.342,0.112,0.412,2.15e-05,0.103,0.588,179.788
3pm4XtcsRIFFtH2UErk62R,209180,0.75,0.741,-4.43,0.402,0.447,0.0,0.121,0.495,79.968
5XqCz18k96K8tx6DAYM97i,194200,0.772,0.83,-5.019,0.0599,0.016,0.0,0.0843,0.697,94.011
5bmSver2b3ZXyuyLKtgnFI,202240,0.59,0.729,-4.95,0.0893,0.321,0.0,0.659,0.712,93.094
2CoMYp2uIKsT09nreEZnZn,155060,0.828,0.581,-9.909,0.0725,0.0378,0.0,0.103,0.843,143.995
6KFjMJJq8UZpfUyDgeH0Yl,227120,0.813,0.616,-8.867,0.0773,0.0926,0.0,0.122,0.347,93.0
3XZeOzJ9tqnu58YP6cqApI,150060,0.856,0.656,-6.483,0.131,0.165,0.0,0.0998,0.586,90.041
2DhNdoHxavs7Qtf5MnhZD0,176440,0.779,0.764,-8.217,0.0938,0.221,0.000669,0.0909,0.675,158.093
41wtwzCZkXwpnakmwJ239F,170972,0.9,0.603,-5.313,0.0646,0.402,4.81e-06,0.134,0.824,129.928
6NfrH0ANGmgBXyxgV2PeXt,163084,0.685,0.848,-4.561,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87
75pQqzwgCjUOSSy5CpmAjy,160638,0.882,0.612,-6.103,0.118,0.0475,5.07e-06,0.182,0.742,147.982
69vlMrzHwATKzupwNcUPyK,206420,0.744,0.868,-4.524,0.047,0.0326,0.0,0.0822,0.586,93.037
0SqqAgdovOE24BzxIClpjw,172127,0.86,0.758,-5.16,0.0695,0.021,6.54e-05,0.344,0.453,97.014
4j4w4CXm6BSr0s25wAWrrX,196500,0.737,0.766,-4.242,0.0458,0.31,6.63e-06,0.114,0.662,93.956
7sOfmPd18RWp3FoCzpa7Kw,159282,0.71,0.81,-5.507,0.0854,0.117,0.000132,0.154,0.184,92.041
5kqNIqFjijuzvVLhuY9B8j,136893,0.762,0.801,-3.661,0.0409,0.2,7.04e-05,0.254,0.81,93.992
53v2u51nq3CxiKUNphRzP1,167975,0.802,0.787,-6.181,0.0599,0.0832,0.0,0.153,0.446,94.026
2n7ohqg1s68ToAHh4u9mcW,192024,0.886,0.672,-4.394,0.188,0.0363,8.78e-06,0.101,0.526,91.976
38RIEav39FGi86jppxO0du,210607,0.85,0.536,-5.161,0.0599,0.267,3.89e-05,0.0996,0.505,96.029
4r9jkMEnArtWGH2rL2FZl0,175918,0.86,0.791,-4.784,0.0568,0.169,0.000106,0.106,0.887,92.023
5J7teKIJGtqVypgYI6sqXj,232496,0.55,0.598,-5.402,0.0831,0.132,2.58e-06,0.0955,0.543,83.836
2DEZmgHKAvm41k4J3R2E9Y,295177,0.607,0.829,-4.074,0.379,0.0103,0.0,0.107,0.685,96.172
4NqQaovM14WR2hNPMFxgjb,243276,0.761,0.732,-5.469,0.0549,0.092,0.0,0.0716,0.542,151.982
4saHEjXw7O1NXJOzBkUKKG,227939,0.81,0.854,-3.999,0.254,0.0732,0.0,0.123,0.879,154.083
5gCg2qMPzKkW4jS4dBKdDs,190207,0.867,0.686,-5.342,0.221,0.311,0.0,0.1,0.658,139.968
0fgsKar6uBO08vzHXkTjWi,258280,0.82,0.635,-5.749,0.0772,0.409,0.0,0.244,0.528,101.024
1V8XneTrX6kKeoxYbk4x6h,240253,0.683,0.677,-4.496,0.0469,0.0869,0.0,0.0998,0.514,156.019
4MZSqgwlE71CWZ6qQ3gkKm,157967,0.631,0.665,-7.589,0.229,0.602,1.7e-06,0.152,0.634,80.353
71pEiUWwfDFiRO6RmFpnBf,187333,0.45,0.842,-3.602,0.102,0.0171,0.0,0.377,0.885,172.069
0uIfrUwwg0Z7KTitul7E3T,249600,0.785,0.792,-4.695,0.0641,0.0104,0.0,0.104,0.528,155.036
6SYSu569pfYdkDT9A5lZqi,198320,0.845,0.813,-2.979,0.077,0.111,0.00241,0.174,0.586,90.98
25ZAibhr3bdlMCLmubZDVt,222347,0.639,0.791,-4.443,0.253,0.0275,0.0,0.362,0.939,92.603
0fea68AdmYNygeTGI4RC18,242573,0.754,0.646,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089
7hynhxDoDpgMIV12JuVtNa,277107,0.627,0.675,-7.125,0.213,0.125,0.0,0.0784,0.961,79.31
7alOsNr36sJ8CyOEP4aILq,270400,0.74,0.698,-3.838,0.0388,0.215,0.0,0.116,0.529,139.99
7knLcYCOSaURD0d7HUULFM,218827,0.825,0.807,-5.753,0.0949,0.0732,4.79e-06,0.138,0.816,103.053
278kSqsZIiYp8p3QjYAqa8,236216,0.826,0.449,-8.33,0.0674,0.556,1.85e-05,0.273,0.337,128.028
5jGUJXnELDaDTgiRjD9lsg,170509,0.85,0.5,-6.708,0.0665,0.0139,0.000384,0.0947,0.816,160.02
6kN06eEOblRAuWI0xUUS91,159229,0.727,0.58,-6.804,0.136,0.185,3.58e-06,0.125,0.325,137.048
6it15CsDlkqB7N4lF0C1qM,229456,0.651,0.575,-7.739,0.299,0.627,0.000202,0.0961,0.248,160.007
5VQpJ2AY2iMzrRZKgcvNjh,224512,0.855,0.512,-8.165,0.0534,0.146,0.000854,0.107,0.144,146.075
4vCAzANUWDE24URV6wQ4ra,233128,0.514,0.646,-8.833,0.275,0.197,2.3e-05,0.0958,0.297,88.661
4UEuIEv9Wc3wtiWUplGJ7q,193211,0.785,0.626,-8.03,0.0675,0.158,4.6e-06,0.181,0.183,154.946
35wvL50xvKpCHEJPxLOLPI,169248,0.672,0.594,-6.813,0.0789,0.0626,5.14e-05,0.152,0.158,171.854
4uP3pUP18ennmz0tb3GphR,197968,0.743,0.73,-4.314,0.125,0.287,8.1e-05,0.0778,0.15,179.972
5mj8WVFcKdGA8p9HWGTSLc,188654,0.787,0.705,-7.582,0.0695,0.137,1.06e-06,0.108,0.499,81.998
1khmgu0pveJbkbpbkyvcQv,300579,0.655,0.725,-5.497,0.188,0.0327,0.00264,0.0611,0.326,125.8
69ZaPBHhRMRDjRpW1ivnOU,230578,0.767,0.379,-10.348,0.0385,0.668,0.000145,0.217,0.252,103.956
6pZHZndlo57dPCYnvlYFOE,284853,0.6,0.528,-6.554,0.0308,0.263,0.0,0.588,0.142,108.025
2OWVCFTolecLiGZPquvWvT,208080,0.759,0.536,-6.663,0.173,0.821,4.57e-06,0.107,0.439,119.883
1xXRsaPQDHm0LBu9k5M9Gx,155832,0.68,0.414,-6.944,0.223,0.177,0.0,0.178,0.0734,148.029
0ecBpKN02kcskxhv9zU36y,177314,0.788,0.436,-9.435,0.364,0.0612,0.0,0.0979,0.341,129.848
5mDAISPtlXMieqR4tQcxuk,182000,0.582,0.487,-8.208,0.455,0.00168,0.0,0.0941,0.308,80.326
5kbOml6Nn57pChvRrzankW,203438,0.824,0.513,-6.263,0.36,0.384,0.0,0.109,0.179,123.023
6kK6Tz8esTt3pqSaNiM1qB,183011,0.883,0.599,-5.551,0.248,0.0177,0.0,0.179,0.413,142.976
6iZewhgNhJ3TW23kUAF2nD,173061,0.807,0.678,-3.243,0.177,0.0345,0.0,0.0986,0.21,147.004
3lb4Kpzc4bqOQ2l11ffolw,162791,0.902,0.85,-6.39,0.358,0.0389,0.0,0.0838,0.556,120.13
5LDs1JQo0frXXFPTDZ7WBg,197530,0.585,0.641,-4.269,0.133,0.0286,0.0,0.316,0.266,88.284
5aRCmyBMkXa1Tfijt03OL9,214215,0.892,0.486,-8.636,0.384,0.0481,0.0,0.146,0.529,120.995
0RM3F4b0kFog99sPpIVjrG,201616,0.619,0.668,-2.115,0.271,0.0799,0.0,0.122,0.147,76.514
5Yv7eY9MdAXVaekTK1tUun,181341,0.642,0.372,-10.201,0.582,0.0365,0.0,0.149,0.119,160.006
5yZfUh5T1sQwwjVqyfP4wz,188607,0.9,0.846,-4.884,0.224,0.025,0.0,0.204,0.85,129.966
6OlvgAKJjNZbuyOh7dASoz,205760,0.827,0.552,-7.571,0.274,0.0169,0.0,0.122,0.408,124.011
3Jrgo84SP2AoneCMSww7F3,176540,0.562,0.604,-7.498,0.197,0.326,0.0,0.416,0.562,83.356
33zpMyuU4WwuLFOR0HX68b,182330,0.472,0.65,-6.676,0.126,0.117,0.0,0.14,0.11,82.563
5cto7j8JgWX6XMxLeyRiGt,181011,0.817,0.439,-7.635,0.506,0.00434,0.0,0.282,0.215,149.967
6QIxLIRg3zkMes5UHKyFch,169783,0.819,0.793,-5.77,0.0975,0.0145,0.0,0.362,0.531,85.005
0EtDzvypBIlsIrUofKlOFk,163653,0.813,0.422,-8.788,0.342,0.0624,1.41e-06,0.137,0.159,93.877
3LKIc9sTvyoznI9eWm8Akr,167172,0.897,0.573,-8.017,0.407,0.0498,5.48e-06,0.122,0.765,150.086
41KQ7nleLWE58fw8BhJUw5,185854,0.825,0.589,-6.875,0.452,0.0166,1.57e-06,0.135,0.339,156.037
5xrzU3SlcBRxG0VNmFNHOa,137826,0.849,0.64,-5.15,0.196,0.0471,0.0,0.321,0.36,126.005
00qca3mz2Xqf8NkrLEQPv5,144652,0.962,0.619,-5.562,0.405,0.0354,0.0,0.083,0.154,127.956
31yiMT56qVTYwFMQyaQuNU,191583,0.555,0.614,-5.715,0.44,0.17,0.0,0.267,0.372,80.03
7k5oDaCm4noFEBAR9sMrpF,167916,0.559,0.684,-6.009,0.232,0.0342,0.0,0.162,0.249,150.059
34vnQF8ApKfi00wTV5rrC7,181929,0.926,0.542,-5.064,0.293,0.135,0.0,0.0877,0.564,135.14
3HNWVQHXpW70ubsDhvnegu,252729,0.59,0.618,-5.756,0.334,0.0127,0.0,0.244,0.153,96.459
5Py8zRKGkZvgHniVVtvNCN,136907,0.566,0.438,-7.564,0.0367,0.809,0.0,0.212,0.692,117.127
40qyPyljksBEqlNw5sW37T,168200,0.764,0.443,-6.625,0.0439,0.52,1.96e-05,0.0749,0.63,138.999
2o9LAypwGH4ctV0i9boo6d,200773,0.648,0.681,-8.389,0.0378,0.263,0.00783,0.0971,0.767,157.941
4umIPjkehX1r7uhmGvXiSV,212867,0.806,0.546,-6.637,0.0575,0.3,0.0,0.102,0.874,147.986
16wAOAZ2OkqoIDN7TpChjR,208520,0.676,0.506,-6.652,0.0958,0.345,0.0,0.118,0.497,145.842
1b6tPXXCV2fSNtR3SKWUQA,195333,0.702,0.608,-6.843,0.0359,0.0736,0.0,0.129,0.597,75.012
2ZlCGeK30BLRNSPC832pNZ,219933,0.825,0.483,-5.746,0.08,0.538,1.48e-05,0.204,0.892,139.98
75nKBP8jQu681pTNCtrEnn,179627,0.774,0.603,-7.319,0.0591,0.438,4.37e-05,0.0869,0.977,149.982
39nTNk5MfyiiRupTwn1iyC,178013,0.772,0.616,-4.673,0.102,0.00337,2.36e-06,0.104,0.279,129.967
1PnAx788sAvcI3ZxTlEyX8,202720,0.796,0.777,-6.112,0.0567,0.0276,2.87e-05,0.095,0.96,141.97
5VwwpU7KsLhgfbMEecedhJ,185427,0.832,0.508,-6.913,0.149,0.0492,5.39e-05,0.107,0.75,109.352
6PzOPrXx8tJEqace76yrv2,176733,0.465,0.494,-7.595,0.066,0.49,0.0,0.127,0.457,127.298
60brXKLTC15vK0av5gIldm,170587,0.438,0.315,-8.186,0.0375,0.608,0.0,0.151,0.449,190.064
2hLu8L8SNfCN4yKyPdX0h3,165120,0.639,0.437,-6.959,0.0355,0.692,0.0,0.12,0.751,147.575
6VLkgf5YmLixsabdqiCVGU,149653,0.375,0.304,-9.897,0.0325,0.683,0.0,0.196,0.295,83.832
2FBpJGt00G0h1q0RHuqaGO,209213,0.655,0.578,-5.711,0.0534,0.311,0.0,0.109,0.546,145.869
1iT8XvxyI4UQqAiPqSx9lP,134347,0.383,0.256,-8.572,0.0332,0.88,2.69e-06,0.169,0.519,114.188
1e67KNzadQGq7186ueqcxO,199947,0.361,0.608,-6.757,0.098,0.05,7.96e-05,0.183,0.0789,191.812
0NpZenGEA81m99MX1Q677C,205680,0.845,0.567,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02
0JBq4P9Jpp37F1PteCgGL1,200787,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945
1f8zcJPvJKvxAOjEqM0pyc,233720,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,100.418
0pbeTGyUpml7qwBZwGueZa,208120,0.59,0.797,-4.901,0.0614,0.132,0.0,0.0846,0.425,94.948
4oWGctUlSsq3z33oHXerdO,286853,0.644,0.595,-6.877,0.215,0.121,0.0,0.279,0.554,148.889
3ECa54kPiJ6Fo1RfeXjDSP,275040,0.643,0.499,-6.795,0.0308,0.0478,0.0,0.108,0.363,133.978
1gJt0OFStLJUwrD4rmouIR,244907,0.525,0.809,-6.185,0.0619,0.0819,1.22e-06,0.0971,0.21,127.073
6v3K6OzmSrwMgSNuPYIBrc,234787,0.558,0.296,-9.18,0.0427,0.907,0.0,0.108,0.463,76.04
5VwVsPTEq1vVjrLus7AQmi,242520,0.432,0.74,-5.053,0.062,0.0342,6.59e-06,0.14,0.193,139.42
4eGEI0xmTLVzHcyeM24GeT,223333,0.634,0.885,-4.702,0.304,0.0122,0.0,0.193,0.327,127.064
1DaHV6z0fhWXSnn7UFNgpq,210160,0.481,0.285,-10.848,0.0424,0.9,0.0,0.123,0.316,130.029
66xrTPRDRsIq9Sd0awekKl,199227,0.74,0.781,-6.204,0.07,0.0223,0.0,0.321,0.861,113.021
4ULvDnquwMt08XNpZZTTbV,238133,0.687,0.705,-8.453,0.0522,0.0339,0.0,0.164,0.449,110.048
4yOz4IF3IsLuWwZTgPrcjA,202960,0.586,0.774,-3.883,0.261,0.255,0.0,0.137,0.651,78.712
4ajcEIAu4MlZ3oasMGmk6G,203613,0.512,0.494,-8.16,0.206,0.0948,0.0,0.124,0.492,76.002
3EAnlfLGlT21aj4jTtZh7B,231413,0.459,0.701,-7.496,0.0782,0.502,3.62e-05,0.238,0.509,97.648
0JLiCAJsAULoQtijy6XMqn,203800,0.773,0.358,-10.634,0.044,0.794,0.0,0.104,0.756,124.934
2GCKWEsbb0Xo1oodTOKVi1,262840,0.568,0.517,-7.316,0.0894,0.146,0.0,0.343,0.578,104.443
6CLVh9sekZ1p2G8Tfhhj8h,191173,0.698,0.509,-5.798,0.0503,0.00535,0.0,0.0703,0.143,129.865
71g1UlX2OtS9axwBIBa5Zm,254213,0.565,0.612,-5.795,0.169,0.28,0.0,0.105,0.487,117.697
6pFqCPdvm6C9IHbJrEu8aG,182373,0.669,0.527,-5.048,0.0812,0.014,0.0,0.338,0.238,130.271
4VAngYbLewVFpcLR9FpYfR,145680,0.676,0.509,-6.838,0.0423,0.0221,0.0,0.221,0.313,81.981
