track_id,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,time_signature
7lHIbEu2ltOBmUR9xLUlml,159739,0.751,0.897,-5.549,0.125,0.129,1.88e-05,0.124,0.783,123.952,1,1,4
12KWrIcRzhEYSqEP0Ef2Fw,130394,0.572,0.731,-10.158,0.0361,0.0343,0.868,0.0742,0.968,129.998,7,0,4
1DHLtspIqpATkMET9dEGu9,126475,0.389,0.862,-9.42,0.0418,0.00283,0.912,0.345,0.876,119.671,9,0,4
1YqNhyb6X6HKMXY83UY6gp,128720,0.604,0.844,-8.436,0.0332,0.112,0.769,0.342,0.226,117.935,8,1,4
6LhhWc31PyJkf28G2cajwV,155433,0.52,0.94,-10.53,0.0487,9.98e-05,0.8,0.212,0.775,129.999,10,0,3
2n39oyplTYFxbLSF6OuOSG,139842,0.515,0.868,-10.053,0.0263,0.03,0.769,0.348,0.238,105.004,1,0,4
6aUPLs10yVN5UZA77NnmyG,130866,0.545,0.377,-12.42,0.0297,0.181,0.862,0.356,0.0785,100.018,3,0,4
6EH6J0AgeJqUwmG2owbzLR,138543,0.529,0.948,-9.158,0.0639,0.134,0.867,0.37,0.0436,163.968,1,0,4
3lDrgyHGsgWv5yYUs4hRjX,122008,0.671,0.919,-8.464,0.0657,0.0481,0.812,0.165,0.978,159.994,6,0,4
7jCuZ2DvjrR5fBE8m8Olu1,131339,0.447,0.67,-8.787,0.0335,0.000921,0.394,0.256,0.279,110.012,1,0,4
24pFzo3qwIpbBDrm6LLr7J,142500,0.355,0.707,-8.468,0.0276,0.00827,0.742,0.381,0.218,179.936,6,1,4
1cfkRlDqJhaZbzvEmWMU44,128452,0.675,0.508,-10.069,0.0349,0.662,0.837,0.128,0.348,75.001,1,1,4
1TCGGsQ75CnsDamJwMtCH5,152356,0.78,0.201,-10.927,0.0611,0.681,0.921,0.108,0.352,129.994,11,0,4
5e5MWs6iKKqpP4MmzUXIam,128012,0.748,0.565,-7.396,0.0674,0.00873,0.517,0.102,0.0536,150.049,6,0,4
4t9M65rsbrLg1choNLPpEf,130280,0.759,0.722,-11.035,0.0571,0.542,0.872,0.224,0.117,81.503,4,0,4
6IrEGvkeNHtg2mIMT4IUo3,125293,0.857,0.332,-13.416,0.0575,0.813,0.648,0.0916,0.393,139.948,0,1,3
4YwsLEUDiHA0vsoM5ywoHx,120029,0.571,0.187,-26.728,0.0544,0.816,0.955,0.114,0.229,159.986,2,0,4
3VhPQ5GiAsrzFoTn9XdyLH,139144,0.781,0.73,-6.647,0.0505,0.209,0.887,0.111,0.391,138.032,11,0,4
5LTv24s1OscQidpyrAeArT,123442,0.769,0.393,-5.512,0.0485,0.0822,0.95,0.112,0.469,140.02,1,1,4
3w50Gd6UOZlWJ0gIE1m5E4,121639,0.821,0.271,-12.538,0.0696,0.928,0.757,0.103,0.759,129.995,1,0,4
2yBQFJSfVEzoxVuXL8oK6l,136299,0.777,0.636,-8.142,0.0527,0.0371,0.871,0.12,0.178,139.99,0,0,4
3GMKLt0G8RZA3ElAnLJwOI,137156,0.78,0.608,-12.004,0.062,0.583,0.914,0.111,0.44,140.022,2,1,4
7B7GjKFzCBd9jvAtS3fQQn,142067,0.697,0.386,-17.758,0.0528,0.000152,0.73,0.211,0.725,97.077,6,1,4
1vxo5Yctzj5xH8Bp3ioHrs,151924,0.883,0.438,-9.602,0.0484,0.731,0.111,0.116,0.32,140.047,0,1,4
2f7OeqYCQVWZAXGOVsiFLS,144012,0.617,0.724,-8.236,0.0471,0.0523,0.337,0.131,0.659,160.017,11,0,4
12FcSn8OOonMH8w0kVvlAt,124139,0.78,0.221,-22.074,0.342,0.01,0.966,0.109,0.575,140.047,2,1,4
5FPEkElCtcJNzEcG1VQFjZ,143312,0.805,0.66,-7.67,0.0516,0.582,0.771,0.151,0.724,95.009,4,0,4
6hqjkLPfOx2VScbMaUjNwr,128012,0.6,0.873,-6.673,0.0344,0.0206,0.64,0.343,0.322,150.0,11,0,4
5szjzq2dNjPMtUTMaVDc2h,128012,0.732,0.522,-5.48,0.0371,0.19,0.0315,0.0948,0.282,150.101,1,1,4
5c0nd9XDGmQsQSOqEmd6UZ,128012,0.673,0.405,-10.569,0.0759,0.825,0.926,0.123,0.61,149.974,4,1,4
7BL3vfzQOVnkQcl2YJpaUH,128452,0.804,0.564,-8.753,0.0549,0.726,0.824,0.37,0.164,120.024,1,1,4
5d8A2H5rsVe43h83KxY6wh,126288,0.721,0.855,-4.835,0.0276,0.833,0.939,0.144,0.94,94.011,2,1,4
6z1kf3fNEy1YNFtrACHmI8,140812,0.632,0.615,-5.483,0.0324,0.168,0.862,0.227,0.0579,75.015,2,0,4
3xhQlYdNyVvuliLykmoBPD,120250,0.818,0.492,-11.316,0.0623,0.0276,0.878,0.109,0.272,105.031,8,1,4
2WR05Y69EDOowqtmOvN73y,137183,0.533,0.452,-8.264,0.0353,0.605,0.865,0.192,0.373,139.995,10,0,4
34tTy3id7ACEK7JixtCCoU,140930,0.686,0.373,-12.767,0.113,0.674,0.926,0.105,0.442,172.032,1,1,4
0sH535BDKGd0OTLve3k8Vw,135421,0.572,0.357,-13.86,0.374,0.154,0.849,0.0782,0.0873,80.006,7,1,4
24nNkcqxDqhvkbFSe7iycV,128471,0.814,0.361,-12.392,0.251,0.602,0.917,0.113,0.121,170.052,5,1,4
1y6WYmt6ZWmzrqYLcwvBcI,131294,0.737,0.332,-15.612,0.244,0.638,0.927,0.128,0.458,170.021,8,1,4
7wCh0ctuUTav9TKFloLWhp,125581,0.745,0.324,-14.706,0.245,0.871,0.898,0.118,0.157,172.027,8,1,4
1vHQyhppFzA656wQhAZ8sL,133997,0.863,0.422,-11.088,0.0632,0.613,0.815,0.0963,0.112,94.992,6,0,4
55B3NVNDoQyAC79BoDvaWT,152634,0.762,0.485,-13.738,0.126,0.744,0.949,0.101,0.0461,90.004,0,1,4
2hQN7qalNqukMj3z2pxwOY,146829,0.773,0.239,-13.491,0.169,0.776,0.768,0.109,0.332,88.013,11,0,4
23xsNc1cqkiNgCKBILUeea,139091,0.737,0.281,-11.82,0.0498,0.14,0.753,0.101,0.2,88.026,0,1,4
35rnBoWr3fza6e45cjpcAS,133053,0.754,0.416,-11.317,0.0659,0.57,0.912,0.106,0.334,95.004,10,1,4
0WtIceITBVUMt8CmDx4zVr,142000,0.784,0.219,-13.347,0.0658,0.311,0.885,0.121,0.558,120.022,0,1,4
6axmO6qJDvlY5r7XcDYgGI,135158,0.812,0.528,-8.664,0.0359,0.158,0.888,0.109,0.353,95.015,5,0,4
32epziiH8vfPVOixciUBIZ,140000,0.787,0.243,-8.821,0.0567,0.839,0.893,0.128,0.458,90.011,6,1,4
6W7Kp6AywYeJnu5HfdA1GM,123747,0.856,0.365,-11.793,0.0735,0.54,0.894,0.116,0.508,100.003,2,1,4
64Kji69Nbs34xYbsyUopSS,132000,0.819,0.508,-13.293,0.0899,0.114,0.926,0.105,0.546,89.975,7,0,4
1x8OHmoyeMHtP73HbBdl7p,136000,0.738,0.399,-12.951,0.1,0.21,0.847,0.113,0.277,90.009,8,0,4
6nvm8e8Nh1ONVSSLyFjoW5,123130,0.806,0.278,-12.795,0.0344,0.464,0.847,0.11,0.314,115.018,2,1,4
6l2tOE6mR407IXoNnilFp5,124800,0.772,0.467,-9.536,0.0367,0.388,0.804,0.103,0.35,100.009,4,0,4
22xEptJSCtuMan5dBR6QPV,144000,0.868,0.42,-9.293,0.185,0.299,0.889,0.11,0.242,90.021,1,1,4
62vgufTpY7RZl087MSKEz8,150790,0.657,0.491,-13.761,0.064,0.041,0.776,0.15,0.0993,90.002,4,1,4
4jyliGYSQPGVw3BNDnhcRx,138000,0.798,0.533,-11.012,0.0743,0.0891,0.741,0.468,0.244,80.008,4,0,4
4ecRsf7XMGvzGUfQ2Uhctz,148571,0.66,0.192,-19.404,0.0525,0.77,0.842,0.116,0.25,167.962,11,1,4
7GgFmvzSkPAmUqLdMSAiks,133895,0.793,0.289,-12.939,0.0382,0.976,0.911,0.131,0.391,95.001,0,0,4
52IipoVVjjniNGn4lps80Q,144000,0.656,0.267,-13.633,0.0602,0.161,0.898,0.0836,0.39,170.096,1,0,3
3HX8ZLPKMUxjKVJn1hDcCU,125053,0.69,0.395,-15.692,0.0494,0.768,0.894,0.117,0.327,94.977,5,1,4
3lxuP5aJCNY0FP3YM64TDg,148235,0.703,0.294,-11.385,0.0436,0.176,0.914,0.14,0.259,85.001,8,1,4
4FEsL5tJAZmXcq2AHuYoGg,152093,0.7,0.551,-14.251,0.328,0.221,0.702,0.143,0.0547,172.011,8,1,4
6Ej1uPqah0miKORDcLTntN,159750,0.635,0.418,-13.794,0.0843,0.036,0.867,0.124,0.496,80.002,1,0,4
7d1nFGbPBvSTt0BJNWm114,167692,0.8,0.385,-16.274,0.181,0.603,0.917,0.101,0.175,155.996,9,1,4
7e9IyonbdQf6Y11hIGyBGn,146824,0.531,0.443,-12.044,0.0516,0.398,0.906,0.111,0.166,169.944,2,1,4
5ozqshq2dtU7SYCpCBu0NE,324013,0.602,0.88,-5.414,0.0354,0.057,0.46,0.284,0.493,114.009,1,1,4
6WCXBUFa0z3l9DoOY3k5Xe,194707,0.381,0.829,-4.564,0.0598,0.0226,0.000274,0.402,0.509,165.935,10,1,4
5hM5arv9KDbCHS0k9uqwjr,237800,0.621,0.873,-3.067,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,5,0,4
1KcOU0q9AMXV9xi4tSzzCc,366067,0.367,0.613,-5.646,0.0297,0.0508,0.00171,0.282,0.0966,153.978,7,1,4
3LbZIhU0smEU5SUnxod4j4,372867,0.664,0.848,-4.51,0.0322,0.0245,0.000127,0.172,0.502,104.998,11,0,4
666PdikRnUzdvjT9p5wWND,326840,0.616,0.804,-5.568,0.0427,0.0124,0.0998,0.553,0.627,99.002,0,1,4
0IuE6FnXPCdZ8NLuuvJRhb,301787,0.388,0.648,-5.578,0.038,0.116,4.19e-06,0.082,0.112,163.861,2,1,4
5JWPUEov2wlX7c0jhYZpeB,249587,0.569,0.84,-4.123,0.118,0.0295,0.000118,0.0995,0.749,183.059,1,1,3
6RZmhpvukfyeSURhf4kZ0d,239267,0.731,0.664,-5.474,0.0302,0.00307,0.35,0.133,0.661,118.018,0,1,4
558ubozatFQlweufvHa3Ip,273027,0.585,0.781,-3.808,0.0457,0.021,0.000187,0.627,0.336,115.946,2,1,4
1unBUyjeQUDiJ8N89XiDrr,128827,0.673,0.627,-8.469,0.0377,0.136,0.424,0.366,0.761,117.911,5,0,4
0mO6oS60RST2sWmN2FKknP,432560,0.647,0.398,-8.63,0.0283,0.108,0.107,0.148,0.32,102.029,4,1,4
2X485T9Z5Ly0xyaghN73ed,467587,0.602,0.881,-5.875,0.0443,0.00462,0.0266,0.111,0.577,125.012,1,0,4
1cCbsojaA6GIT7Y3zuMJ1q,107533,0.536,0.526,-9.754,0.181,0.159,0.847,0.128,0.434,167.608,0,1,4
1UYj8qTWjneZJDVjUMwMub,255413,0.547,0.827,-6.036,0.0468,0.000296,0.101,0.0858,0.451,119.089,7,1,4
0xtIp0lgccN85GfGOekS5L,270680,0.373,0.609,-7.0,0.0316,0.108,0.000427,0.0755,0.354,179.955,0,1,4
5M4yti0QxgqJieUYaEXcpw,318591,0.424,0.615,-6.217,0.0325,0.0158,0.000389,0.0844,0.155,77.935,9,0,4
6K4t31amVTZDgR3sKmwUJJ,216320,0.64,0.74,-4.083,0.0284,0.0115,0.00678,0.167,0.785,116.879,4,1,4
4a9fW33mYR8LhXBOLUhbfF,228040,0.371,0.778,-7.196,0.0559,0.211,0.00141,0.181,0.288,145.734,7,0,4
2gNfxysfBRfl9Lvi9T3v6R,108547,0.661,0.869,-5.477,0.0334,0.078,0.924,0.398,0.8,126.971,5,1,4
2O99aywAVBhaPrsiJ6zbSS,241987,0.547,0.695,-4.969,0.0337,0.108,0.00301,0.14,0.641,144.684,9,1,4
3I7OmVsk4Hm5LBbs2GmhlD,252027,0.536,0.915,-4.993,0.0581,0.154,0.000788,0.372,0.472,115.037,2,1,4
5h9hkYIBWTZYFRmF6Iz1gt,185773,0.502,0.699,-5.528,0.0333,0.0055,0.0,0.171,0.354,111.024,5,1,4
52ojopYMUzeNcudsoz7O9D,363240,0.47,0.809,-6.74,0.0495,0.272,0.00671,0.0491,0.49,151.836,8,1,4
5cKbrCR7TGuvyRFLcjcwaS,357108,0.389,0.791,-7.098,0.0582,0.0543,0.058,0.892,0.277,129.026,3,1,4
0bnlXSOf9gxMDGqtn5Hphq,261550,0.488,0.957,-7.322,0.0742,0.049,0.334,0.202,0.166,128.228,5,1,4
72YV32MfLwaJLbXzU6XL5N,117573,0.413,0.832,-6.782,0.0322,0.0726,0.0475,0.225,0.0886,102.448,0,1,4
6qi0vMwfN9qRh8wzrOyvp7,236284,0.286,0.833,-6.147,0.0497,0.0884,0.626,0.908,0.419,161.551,6,1,4
6CCcab1AlRegusqwa1hE7E,324140,0.145,0.845,-4.819,0.0565,0.0288,0.000423,0.856,0.486,149.816,8,1,4
0vUjASEiv1JHaekO7YKrjP,494209,0.28,0.813,-6.753,0.0538,0.0619,0.22,0.982,0.233,121.683,2,1,4
1ByluhDIW0cUGOzt76a2H3,449315,0.602,0.971,-7.409,0.0566,0.171,0.741,0.974,0.186,119.985,7,1,4
0ukgt6jpMDfKvLPsch2R2a,176497,0.171,0.885,-4.551,0.0621,0.0711,1.14e-06,0.964,0.298,145.696,2,0,4
6mn0sw5UCR6DHZtuB82ft7,471775,0.334,0.836,-5.822,0.061,0.0628,0.159,0.725,0.256,127.8,5,0,4
6MUb27KoqZYNpGRb2qe4ok,201960,0.746,0.976,-6.073,0.0682,0.367,0.274,0.111,0.384,118.965,4,0,4
1DckYQDRGsnAmJQl4Hqjer,186640,0.242,0.924,-3.327,0.0804,0.0302,0.461,0.36,0.33,129.155,3,1,4
23lu4Y6pllOgJWh7QI8APU,356947,0.496,0.929,-2.279,0.0503,0.249,0.131,0.0677,0.267,127.998,8,1,4
0uNRrCx57QnNVr1uxBs50p,271880,0.25,0.942,-3.235,0.0545,0.0815,0.00097,0.367,0.822,161.333,6,1,4
4hLX99HRtIcvHJtLGVCQuS,312213,0.396,0.884,-4.358,0.0612,0.00609,0.0876,0.0578,0.485,101.097,7,1,4
61rfBryBDUnQ1BiWBaiiUi,286093,0.516,0.871,-5.21,0.0503,0.553,0.0282,0.0841,0.17,129.946,7,1,4
0jIj2113Ic7wZdRDQJH51G,192960,0.303,0.9,-2.352,0.0574,0.0277,0.635,0.11,0.491,149.508,2,0,4
4BFewpYYNSt1DsuUCqDVOL,353933,0.485,0.814,-4.894,0.0356,0.0783,0.0128,0.273,0.658,123.997,0,0,4
6V0iesU7t3NBbfcrmrhPpP,211027,0.598,0.553,-6.742,0.0397,0.562,0.157,0.268,0.533,123.075,9,0,4
1IyhPTgBC9E5k25IbLxFNk,188373,0.489,0.936,-4.822,0.0652,0.0186,0.745,0.299,0.809,184.019,7,1,4
1lGmzjMYiG9q1zs3UEzuIj,57173,0.186,0.307,-7.695,0.0373,0.331,0.0102,0.382,0.0746,133.581,0,1,3
1batWRU09x7dj4iy3vjXDP,359947,0.344,0.865,-3.537,0.0434,0.0515,0.51,0.0887,0.34,100.086,5,0,4
3nf3P1CAVpCwyVAkdR0y7I,320293,0.285,0.804,-7.019,0.106,0.96,0.0522,0.683,0.276,123.903,7,0,3
67PE7PvEYWXd2Ct6TBB2Ax,321747,0.423,0.9,-4.703,0.0418,0.0132,0.00125,0.436,0.471,102.039,0,1,4
1jn1tS8R58gpxfgGNyRQph,266160,0.398,0.848,-4.987,0.0579,0.0743,0.0065,0.173,0.411,150.962,1,1,4
4aetgBuI5iRQpjy8gdGxY8,271880,0.37,0.876,-6.317,0.0591,0.12,0.0464,0.357,0.515,147.016,6,0,4
33Qb1Pf6VyO4W5awaztybD,199320,0.459,0.835,-4.831,0.0592,0.0098,0.23,0.327,0.483,129.097,5,1,4
0fsuyQqz1nuYtfosExYeeY,235840,0.591,0.847,-4.963,0.0642,0.00971,0.000124,0.176,0.64,104.004,7,1,4
45hbq2jmD0Mg5MbPy6kdGb,328413,0.448,0.944,-6.666,0.0937,0.017,0.903,0.0955,0.133,127.965,3,1,4
4m3GHOgCNZMv0we7H9j8Y8,362880,0.45,0.849,-5.075,0.057,0.0222,0.00455,0.0792,0.161,139.925,5,1,3
3Yax5GwfBq0Y5sqC63EAyK,228707,0.341,0.536,-5.918,0.0348,0.82,0.582,0.311,0.514,122.155,0,1,4
3sqUOujROom85ggcQKIow1,435053,0.437,0.754,-6.083,0.0505,0.0744,0.0485,0.13,0.344,119.014,3,1,4
4Bj7sPp72rZs5xZb8Z1RtP,225893,0.455,0.842,-5.996,0.0867,0.576,0.0236,0.16,0.27,136.958,11,1,4
35mv9EpkPJ6ppvddRasakY,195429,0.8,0.658,-6.142,0.079,0.25,0.0,0.111,0.462,140.042,1,0,4
5ha1vfw8dD4FghC1HEu98M,174730,0.761,0.517,-6.916,0.0927,0.114,0.0,0.157,0.46,147.912,5,1,4
2bOaDlWJXIehsaQPQs5vaJ,178329,0.694,0.697,-7.373,0.0379,0.162,0.0,0.0821,0.379,89.966,8,0,4
57FNYz14MjKVoRTbxtv4A1,181496,0.832,0.549,-8.259,0.0602,0.168,0.0,0.11,0.384,140.045,1,0,4
2bRavn7vNWfXnbMArDz0r4,222680,0.675,0.577,-5.431,0.338,0.331,0.0,0.0857,0.568,193.777,7,0,4
05t6POnTptz0XIhREEwrY9,174333,0.626,0.673,-6.658,0.252,0.366,0.0,0.111,0.315,89.877,6,0,4
3oCANhsnHc2CZJ49Er9sTO,163636,0.863,0.716,-6.332,0.154,0.195,0.0,0.145,0.961,132.076,1,0,4
0kx6jF6PRdfUtFf8aNt2Zv,157852,0.759,0.56,-6.911,0.151,0.0739,0.0,0.111,0.676,149.038,6,1,4
1KLMyrGRj9xtmVdd6p8nuj,201596,0.561,0.627,-6.786,0.267,0.0686,0.0,0.112,0.354,149.001,0,1,4
57Z4GPgimCuVsDMCoPoPoI,234240,0.789,0.517,-7.969,0.0974,0.406,0.0,0.113,0.442,124.935,6,0,4
7bCUtCj9Fy0ZLOmcO5jgn6,186000,0.788,0.583,-6.105,0.087,0.0434,0.0,0.108,0.468,80.044,1,1,4
6eR4OOBbu6hjLDGKvp7GvD,162857,0.51,0.516,-7.599,0.107,0.342,0.0,0.0968,0.427,111.941,4,0,5
48Id9A38XXCp2cPVcYeh5J,159018,0.426,0.539,-7.75,0.231,0.0888,1.83e-06,0.187,0.537,81.528,1,0,4
37Ogvj2cz92xlwevYLRwm4,154286,0.432,0.642,-5.408,0.337,0.216,0.0,0.156,0.726,78.379,11,0,5
3Fd2i5YLXVEFVHv6iIKl5U,139535,0.785,0.457,-8.002,0.0621,0.29,0.0,0.122,0.687,128.93,1,0,4
6UB2DVbGp6ALp6rktjkuHk,88889,0.67,0.598,-7.273,0.219,0.000338,1.31e-06,0.0488,0.955,135.04,8,1,4
58bubeuRcCKO43SIGWiMjQ,96147,0.568,0.62,-9.096,0.0371,0.000113,0.959,0.0955,0.809,134.973,8,1,4
0g4ZsrWpFCoCQeqk7hVIUW,182577,0.686,0.557,-9.324,0.286,0.073,0.909,0.102,0.283,160.083,1,1,4
7LdM6bktPiGh2WoqAKhzt3,170527,0.73,0.608,-10.581,0.192,0.0597,0.899,0.112,0.0641,90.018,1,0,4
7qPKbUB3fdtBghSyGjQ5eh,176516,0.676,0.505,-11.539,0.0604,0.0729,0.875,0.142,0.584,155.0,11,0,4
065gsKBVzWCZUBY24XWUzl,154601,0.731,0.463,-12.974,0.172,0.224,0.871,0.101,0.615,81.522,6,0,4
5k1nhB5jK3A4Xjscp5FZaA,167273,0.829,0.66,-8.349,0.0869,0.106,0.423,0.0703,0.461,132.058,6,0,4
5Sw2AG28APyrBtJZW3n9Su,225155,0.729,0.342,-8.21,0.399,0.258,0.929,0.109,0.15,193.928,7,0,4
51ANRKCAw2pSchOTHCeuuB,122279,0.673,0.558,-8.276,0.0771,0.00369,0.894,0.182,0.729,157.96,8,0,4
3DhWs7YxhjzJfrWzmK964q,174730,0.825,0.41,-11.264,0.103,0.473,0.896,0.0997,0.583,147.996,5,1,4
4zwET3Mbb1x52hxFPenVMf,230400,0.829,0.197,-15.016,0.0667,0.601,0.889,0.113,0.296,125.022,6,0,4
2FACOe6jex5DYs8K8xTVDa,174333,0.673,0.545,-10.793,0.0897,0.193,0.891,0.112,0.0392,180.019,6,0,4
3MVDvl2svU4hjZGJ3OfILo,157852,0.764,0.492,-12.106,0.179,0.0625,0.732,0.111,0.286,148.986,6,1,4
7Ew273kZ8xrapuLaZF5LiD,154286,0.776,0.581,-9.516,0.0986,0.329,0.826,0.119,0.524,154.003,11,0,5
3vMynAE6MFojPMyCoSoG5i,141395,0.881,0.456,-11.54,0.0843,0.098,0.876,0.147,0.518,129.033,1,1,4
0fkXtWwDetupZYgiS1IwxP,162857,0.719,0.401,-11.362,0.304,0.151,0.913,0.0914,0.399,84.029,4,0,4
33peu729qHbMskafP5IsCB,193572,0.709,0.519,-13.019,0.0552,0.0176,0.937,0.102,0.153,150.008,0,1,4
6cRuZc0B8uzuCYOEB8oI7D,195429,0.8,0.461,-11.808,0.289,0.0738,0.873,0.111,0.152,140.086,1,0,4
1Cu0qxFQDTLhlIPvqnZHvF,88889,0.67,0.598,-7.273,0.219,0.000338,1.31e-06,0.0488,0.955,135.04,8,1,4
7FZgTwoBP8TOgcGqCXaha7,186000,0.788,0.583,-6.105,0.087,0.0434,0.0,0.108,0.468,80.044,1,1,4
4nTIY6vSiw19IzzPKKqCU9,178329,0.694,0.697,-7.373,0.0379,0.162,0.0,0.0821,0.379,89.966,8,0,4
604nLP9IzHMs8qZEnoVpoB,178065,0.659,0.654,-7.196,0.355,0.0692,0.0,0.107,0.551,77.671,7,1,4
1vdriVHaC2ACrH7e4bLUiN,159018,0.426,0.539,-7.75,0.231,0.0888,1.83e-06,0.187,0.537,81.528,1,0,4
3QpVmv8HQK5NrqqHr8Rqle,163636,0.863,0.716,-6.332,0.154,0.195,0.0,0.145,0.961,132.076,1,0,4
4OTkgeynnnEAEcXxIhQaa3,222680,0.675,0.577,-5.431,0.338,0.331,0.0,0.0857,0.568,193.777,7,0,4
56r2I3E35k5NzlSmlqme3E,122279,0.71,0.713,-5.229,0.22,0.042,0.0,0.181,0.568,158.109,11,1,4
2rFsFjq0D9JAmc0APpCO6P,174730,0.761,0.517,-6.916,0.0927,0.114,0.0,0.157,0.46,147.912,5,1,4
6g7mxsdmqw5NzIFojwVqkT,234240,0.789,0.517,-7.969,0.0974,0.406,0.0,0.113,0.442,124.935,6,0,4
5YwzeiG4Rp2TdO0kLuZYmF,174333,0.626,0.673,-6.658,0.252,0.366,0.0,0.111,0.315,89.877,6,0,4
487vYGx8QjbRJXNQNV48MI,157852,0.759,0.56,-6.911,0.151,0.0739,0.0,0.111,0.676,149.038,6,1,4
7fuhbll3rlTvu1AJhnzmdG,154286,0.432,0.642,-5.408,0.337,0.216,0.0,0.156,0.726,78.379,11,0,5
0LVzzZWDLKIdOAMIt8utfc,139535,0.785,0.457,-8.002,0.0621,0.29,0.0,0.122,0.687,128.93,1,0,4
3Hj6IamoIttqWqiKpEcUN8,162857,0.51,0.516,-7.599,0.107,0.342,0.0,0.0968,0.427,111.941,4,0,5
73fBYSkQP4rSnjQwP6cXlf,201596,0.561,0.627,-6.786,0.267,0.0686,0.0,0.112,0.354,149.001,0,1,4
2DQNYMRjisN3KAPj1bEwOI,195429,0.8,0.658,-6.142,0.079,0.25,0.0,0.111,0.462,140.042,1,0,4
1sgBtdd3OgBABV9L5tM8K8,31547,0.661,0.407,-21.583,0.747,0.73,0.0,0.862,0.277,78.382,10,0,4
5p2vqFW6PVyE38GJlCVIHv,196360,0.489,0.396,-11.57,0.053,0.889,0.00713,0.203,0.523,134.131,8,1,4
2AXnVe4VcEli1z8B9P1Elk,142880,0.649,0.424,-12.007,0.0754,0.908,0.000559,0.257,0.292,120.136,0,0,4
0tP7eRyzsXUkuJK4m6ys7I,187533,0.565,0.413,-11.892,0.0546,0.955,0.134,0.147,0.314,142.454,6,1,4
0d6bZwEAi1XblGRhnzPfgC,216707,0.411,0.285,-10.97,0.0306,0.872,0.000354,0.0993,0.213,72.139,0,1,4
2a8HLMRc6E0AM4xXiQ4wh6,145720,0.606,0.264,-10.152,0.0243,0.943,5.63e-05,0.118,0.319,95.021,6,1,4
1ff60tDWdcdVN6PtKQXWny,262267,0.37,0.408,-10.355,0.0441,0.804,0.0279,0.678,0.164,125.068,0,1,4
